GST-PERP,-0.001332,2022-05-29T18:00:00+00:00
GST-PERP,-0.001254,2022-05-29T19:00:00+00:00
GST-PERP,-0.001386,2022-05-29T20:00:00+00:00
GST-PERP,-0.001248,2022-05-29T21:00:00+00:00
GST-PERP,-0.001192,2022-05-29T22:00:00+00:00
GST-PERP,-0.001231,2022-05-29T23:00:00+00:00
GST-PERP,-0.00132,2022-05-30T00:00:00+00:00
GST-PERP,-0.001231,2022-05-30T01:00:00+00:00
GST-PERP,-0.001109,2022-05-30T02:00:00+00:00
GST-PERP,-0.000731,2022-05-30T03:00:00+00:00
GST-PERP,-0.000778,2022-05-30T04:00:00+00:00
GST-PERP,-0.000851,2022-05-30T05:00:00+00:00
GST-PERP,-0.00121,2022-05-30T06:00:00+00:00
GST-PERP,-0.001152,2022-05-30T07:00:00+00:00
GST-PERP,-0.001228,2022-05-30T08:00:00+00:00
GST-PERP,-0.001212,2022-05-30T09:00:00+00:00
GST-PERP,-0.001285,2022-05-30T10:00:00+00:00
GST-PERP,-0.001129,2022-05-30T11:00:00+00:00
GST-PERP,-0.001181,2022-05-30T12:00:00+00:00
GST-PERP,-0.001306,2022-05-30T13:00:00+00:00
GST-PERP,-0.001417,2022-05-30T14:00:00+00:00
GST-PERP,-0.001091,2022-05-30T15:00:00+00:00
GST-PERP,-0.000854,2022-05-30T16:00:00+00:00
GST-PERP,-0.00077,2022-05-30T17:00:00+00:00
GST-PERP,-0.00074,2022-05-30T18:00:00+00:00
GST-PERP,-0.000677,2022-05-30T19:00:00+00:00
GST-PERP,-0.000808,2022-05-30T20:00:00+00:00
GST-PERP,-0.001303,2022-05-30T21:00:00+00:00
GST-PERP,-0.001053,2022-05-30T22:00:00+00:00
GST-PERP,-0.000921,2022-05-30T23:00:00+00:00
GST-PERP,-0.000786,2022-05-31T00:00:00+00:00
GST-PERP,-0.000838,2022-05-31T01:00:00+00:00
GST-PERP,-0.00071,2022-05-31T02:00:00+00:00
GST-PERP,-0.000599,2022-05-31T03:00:00+00:00
GST-PERP,-0.000587,2022-05-31T04:00:00+00:00
GST-PERP,-0.000686,2022-05-31T05:00:00+00:00
GST-PERP,-0.00101,2022-05-31T06:00:00+00:00
GST-PERP,-0.001097,2022-05-31T07:00:00+00:00
GST-PERP,-0.001115,2022-05-31T08:00:00+00:00
GST-PERP,-0.001108,2022-05-31T09:00:00+00:00
GST-PERP,-0.00134,2022-05-31T10:00:00+00:00
GST-PERP,-0.00119,2022-05-31T11:00:00+00:00
GST-PERP,-0.001108,2022-05-31T12:00:00+00:00
GST-PERP,-0.00134,2022-05-31T13:00:00+00:00
GST-PERP,-0.001466,2022-05-31T14:00:00+00:00
GST-PERP,-0.001887,2022-05-31T15:00:00+00:00
GST-PERP,-0.001617,2022-05-31T16:00:00+00:00
GST-PERP,-0.001632,2022-05-31T17:00:00+00:00
GST-PERP,-0.0016,2022-05-31T18:00:00+00:00
GST-PERP,-0.001457,2022-05-31T19:00:00+00:00
GST-PERP,-0.001453,2022-05-31T20:00:00+00:00
GST-PERP,-0.001346,2022-05-31T21:00:00+00:00
GST-PERP,-0.001231,2022-05-31T22:00:00+00:00
GST-PERP,-0.001159,2022-05-31T23:00:00+00:00
GST-PERP,-0.001069,2022-06-01T00:00:00+00:00
GST-PERP,-0.000903,2022-06-01T01:00:00+00:00
GST-PERP,-0.000856,2022-06-01T02:00:00+00:00
GST-PERP,-0.000955,2022-06-01T03:00:00+00:00
GST-PERP,-0.001263,2022-06-01T04:00:00+00:00
GST-PERP,-0.001213,2022-06-01T05:00:00+00:00
GST-PERP,-0.001198,2022-06-01T06:00:00+00:00
GST-PERP,-0.001121,2022-06-01T07:00:00+00:00
GST-PERP,-0.000982,2022-06-01T08:00:00+00:00
